,IT_relatedness,deterministic_following_activity,deterministic_preceding_activity,following_activities_standardization,preceding_activities_standardization,failure_rate,number_of_resources,ef_relative,median_execution_time,et_relative,stability,Confidence_activity_Automated,Confidence_activity_Physical or Cognitive Task,Confidence_action_Automated,Confidence_action_Low Automatable User Task,Confidence_action_High Automatable User Task,Confidence_action_Physical or Cognitive Task,Confidence_business object_Automated,Confidence_business object_Physical or Cognitive Task,task_type
144,0.5266119837760925,False,False,12.0,7.0,1.0,7,0.005478649050818436,0.0,0.0021470539521155664,373.2982632727902,0.8255343437194824,0.1744656264781952,0.2179827839136124,0.1927419900894165,0.13935154676437378,0.4499237239360809,0.726279616355896,0.27372038364410395,Automated
247,0.6866353154182434,True,True,1.0,1.0,1.0,1,2.254588086756549e-05,0.05,2.606623206210652e-10,0.0,0.8354443311691284,0.16455566883087158,0.19447220861911774,0.3166812062263489,0.22159601747989652,0.26725056767463684,0.6701546311378479,0.3298453390598297,Low Automatable User Task
163,0.5540521740913391,False,False,5.0,8.0,1.0,9,0.007936150065383054,0.0,0.002584594737759898,1163.7627903872813,0.7930930852890015,0.20690694451332087,0.19867375493049624,0.23017756640911105,0.14733758568763733,0.423811137676239,0.7273819446563721,0.27261805534362793,Low Automatable User Task
187,0.8480201363563538,False,False,11.0,7.0,1.0,7,0.0019389457546106312,0.02,0.0008420186412164375,1465.2773569424594,0.6684197783470154,0.3315802216529846,0.2058374434709549,0.19403429329395291,0.12353295832872392,0.4765953421592712,0.5835387706756592,0.4164612293243408,Physical or Cognitive Task
529,0.5972120761871338,False,True,5.0,1.0,1.0156521739130435,4,0.006745128838890691,0.08,0.00047112702512295564,554.7884058016165,0.24514517188072205,0.7548547983169556,0.2039087414741516,0.22029949724674225,0.15992756187915802,0.4158642888069153,0.3160761594772339,0.6839238405227661,Physical or Cognitive Task
228,0.6402621269226074,False,False,2.0,4.0,1.0,4,0.00033818821301348246,0.0,1.5118414596021781e-09,0.006574712643678162,0.6643916368484497,0.3356083929538727,0.20558738708496094,0.3635021150112152,0.21012108027935028,0.2207893878221512,0.7032408118247986,0.2967592477798462,Low Automatable User Task
550,0.6281129121780396,False,False,4.0,7.0,1.1764705882352942,6,0.0002309975629757105,209575.0,5.8433281836381335e-05,251.8503691946975,0.195457324385643,0.8045427203178406,0.2065145969390869,0.21403315663337708,0.14413444697856906,0.4353177547454834,0.3984242081642151,0.6015758514404297,Physical or Cognitive Task
317,0.5971442461013794,True,True,1.0,1.0,1.0,1,2.254588086756549e-05,0.0,0.0,0.0,0.8513591885566711,0.14864084124565125,0.23515385389328006,0.3426637649536133,0.2259347587823868,0.1962476521730423,0.7373652458190918,0.2626347243785858,Automated
119,0.8073615431785583,False,False,14.0,12.0,1.0223880597014925,7,0.003088785678856468,0.0,0.006833390511750793,1590.4964132159655,0.8234974145889282,0.17650264501571655,0.19267114996910092,0.381408154964447,0.2019227743148804,0.22399784624576569,0.8088444471359253,0.1911555379629135,High Automatable User Task
572,0.7464611530303955,False,False,3.0,3.0,3.7,10,0.0530846484935438,0.0,0.019417475728155338,0.025472047389855583,0.5555353164672852,0.4444647133350372,0.1956768780946732,0.27273643016815186,0.2016781121492386,0.3299086093902588,0.5303242802619934,0.4696757197380066,Physical or Cognitive Task
166,1.0,False,False,5.0,3.0,1.0,5,0.0013076610903187973,0.07500000000000001,9.048006208470165e-06,29.73007931587377,0.7935812473297119,0.20641876757144928,0.19447220861911774,0.3166812062263489,0.22159601747989652,0.26725056767463684,0.7228308916091919,0.2771690785884857,High Automatable User Task
480,0.6281129121780396,True,False,1.0,0.0,1.1072847682119205,6,0.02271986085444057,0.42,0.01271530161455481,205.01525099072285,0.2155715823173523,0.7844283580780029,0.2065145969390869,0.21403315663337708,0.14413444697856906,0.4353177547454834,0.3984242081642151,0.6015758514404297,Physical or Cognitive Task
547,0.6281129121780396,True,False,1.0,0.0,1.3076923076923077,6,0.00019634792852935403,0.2,2.5442481601660064e-08,0.20684652441878626,0.2426801323890686,0.7573198676109314,0.2065145969390869,0.21403315663337708,0.14413444697856906,0.4353177547454834,0.3984242081642151,0.6015758514404297,Physical or Cognitive Task
314,0.573469877243042,False,False,9.0,4.0,1.0,7,0.002502592776299772,0.0,9.75919728405268e-05,168.64864864864856,0.835644006729126,0.16435600817203522,0.18502207100391388,0.3259229063987732,0.18569821119308472,0.303356796503067,0.7928128242492676,0.2071872502565384,Low Automatable User Task
227,0.600161612033844,False,True,5.0,1.0,1.0,4,0.0003607340938810478,0.0,7.819869618631956e-10,0.003063888888888889,0.5402965545654297,0.4597034454345703,0.2052264213562012,0.22450852394104004,0.1780811995267868,0.3921838700771332,0.6209873557090759,0.3790126740932465,Physical or Cognitive Task
358,0.8480201363563538,True,True,1.0,1.0,1.0,1,2.254588086756549e-05,0.0,0.0,0.0,0.7291045784950256,0.270895391702652,0.20227958261966705,0.23748888075351715,0.15444546937942505,0.4057860970497131,0.6810653209686279,0.3189346790313721,Low Automatable User Task
100,0.5075852274894714,False,False,22.0,29.0,1.01620029455081,9,0.015556657798620373,0.02,0.0056097873088603685,62.070717946699574,0.8380518555641174,0.16194817423820496,0.24702470004558566,0.34256333112716675,0.2388069927692413,0.17160499095916748,0.7928128242492676,0.2071872502565384,Low Automatable User Task
339,1.0,False,False,0.0,2.0,1.0,3,0.00013527528520539296,0.0,4.504244900332006e-05,1439.9999999999998,0.8122245669364929,0.18777546286582947,0.19431810081005094,0.2842731177806854,0.20964910089969635,0.3117596507072449,0.7199137806892395,0.2800861895084381,Low Automatable User Task
11,1.0,True,True,1.0,1.0,6.3948985863552545,54,0.07936308161704568,0.81,0.09156875986450233,0.22616958702351586,0.8250231742858887,0.17497679591178894,0.20709219574928284,0.2510705292224884,0.2094312161207199,0.33240607380867004,0.7340512275695801,0.2659488022327423,Low Automatable User Task
296,1.0,True,True,1.0,1.0,1.0,2,4.509176173513098e-05,0.0,0.0,0.0,0.8302755951881409,0.16972437500953674,0.18561744689941406,0.34438565373420715,0.20538276433944705,0.2646141052246094,0.6730943918228149,0.3269055783748627,Physical or Cognitive Task
231,0.5552980899810791,False,False,8.0,8.0,1.1875,4,0.00042837173648374425,0.0,6.255895694905565e-10,0.0030750487329434693,0.7969300150871277,0.2030700445175171,0.2325587719678879,0.3710432350635529,0.21996326744556427,0.1764346957206726,0.7511385679244995,0.2488614469766617,Low Automatable User Task
420,0.573469877243042,False,True,6.0,1.0,1.4302969820021336,2,0.016530868253415418,0.0,0.00019632269949203547,0.5206759099967568,0.8792804479598999,0.1207195445895195,0.18502207100391388,0.3259229063987732,0.18569821119308472,0.303356796503067,0.0,0.0,High Automatable User Task
412,0.4659090638160706,True,False,1.0,5.0,1.7241379310344829,35,0.00035795735216559844,0.17,9.709659227906162e-05,177.38059529472042,0.6526991128921509,0.34730085730552673,0.1983000934123993,0.24961070716381076,0.1937541961669922,0.3583349883556366,0.0,0.0,Physical or Cognitive Task
72,1.0,False,False,19.0,19.0,1.0,7,0.011949316859809862,0.0,0.01639693825508534,631.1306902057855,0.8069912791252136,0.19300876557827,0.2198378294706345,0.36718103289604187,0.19556207954883573,0.21741905808448792,0.581984281539917,0.41801571846008295,Low Automatable User Task
141,1.0,False,False,12.0,12.0,1.0,7,0.008432159444469515,0.0,0.0005962983189327978,232.0274827721688,0.8981376886367798,0.1018623411655426,0.2393220216035843,0.3745757937431336,0.2349509298801422,0.15115119516849518,0.8280097246170044,0.1719902902841568,High Automatable User Task
199,1.0,False,False,11.0,13.0,1.5438596491228067,7,0.0019840375163457653,35.0,0.0015537427191121575,682.2054357822127,0.8970942497253418,0.1029057875275612,0.2393220216035843,0.3745757937431336,0.2349509298801422,0.15115119516849518,0.8583420515060425,0.1416579782962799,High Automatable User Task
473,0.6281129121780396,False,False,0.0,2.0,1.0,1,0.1714045004891883,4651.68,0.2748679017435325,0.8591606883750258,0.8065183758735657,0.1934816688299179,0.19867375493049624,0.23017756640911105,0.14733758568763733,0.423811137676239,0.5961570739746094,0.4038428962230681,Automated
436,1.0,False,False,7.0,6.0,1.0822267112627082,31,0.1433402488721185,10070.0,0.2161949969314162,0.2587784962432307,0.862874448299408,0.13712555170059204,0.2684738337993622,0.3052535951137543,0.2601189911365509,0.16615362465381622,0.602982223033905,0.3970177173614502,High Automatable User Task
252,0.5703593492507935,False,False,2.0,3.0,1.0,1,0.00033818821301348246,0.0,0.008080532773372447,50852.17954740623,0.5793253779411316,0.4206746816635132,0.23515385389328006,0.3426637649536133,0.2259347587823868,0.1962476521730423,0.5357888340950012,0.4642112255096436,Automated
156,0.6458295583724976,False,False,6.0,5.0,1.0,5,0.004103350317896911,0.0,1.5015192317055835e-05,15.823064864925074,0.8156676292419434,0.18433237075805664,0.2179827839136124,0.1927419900894165,0.13935154676437378,0.4499237239360809,0.704900324344635,0.2950996458530426,Automated
35,0.5889988541603088,True,False,1.0,2.0,2.447370211607811,177,0.07706481380306354,3.0,0.07186260914146203,4.02519918086402,0.8793809413909912,0.1206190660595894,0.2414271682500839,0.3107821345329285,0.25984159111976624,0.18794915080070496,0.0,0.0,High Automatable User Task
589,0.6408878564834595,False,False,3.0,2.0,2.1,10,0.030129124820659964,0.0,0.0024271844660194173,0.021486643437862968,0.7717499136924744,0.2282501608133316,0.21018142998218536,0.1926082670688629,0.1311589628458023,0.4660513699054718,0.5765936374664307,0.4234064221382141,Physical or Cognitive Task
3,1.0,False,False,2.0,2.0,7.445364463146464,55,0.20919145690292454,2.18,0.1882346385660636,0.2493383515502417,0.8145666718482971,0.1854332983493805,0.2377118468284607,0.3208305537700653,0.249430388212204,0.19202718138694766,0.7340512275695801,0.2659488022327423,Low Automatable User Task
433,0.573469877243042,False,False,16.0,3.0,1.0,185,0.1577356802299736,-1.0,0.032374573848068154,50.165284526972684,0.8598186373710632,0.14018137753009796,0.18502207100391388,0.3259229063987732,0.18569821119308472,0.303356796503067,0.786298930644989,0.2137010395526886,High Automatable User Task
467,0.5671300888061523,True,True,1.0,1.0,1.0,38,0.00029262063395289317,735.0,3.1228857101749485e-05,3.9915000592554857,0.8673137426376343,0.13268624246120453,0.20506989955902102,0.3318923413753509,0.2537300288677216,0.2093077450990677,0.5724518895149231,0.4275481104850769,Low Automatable User Task
509,0.6281129121780396,False,False,5.0,2.0,1.0042735042735045,4,0.038638605721801465,1368.48,0.017730371204542444,7.812151192757821,0.2019819021224976,0.7980180978775024,0.2039087414741516,0.22029949724674225,0.15992756187915802,0.4158642888069153,0.3984242081642151,0.6015758514404297,Physical or Cognitive Task
70,1.0,False,False,12.0,33.0,1.0,9,0.01869053523921201,0.0,0.005104020715284211,67.25426480706501,0.8738887310028076,0.12611126899719238,0.23515385389328006,0.3426637649536133,0.2259347587823868,0.1962476521730423,0.7566671967506409,0.2433327287435532,Automated
337,1.0,False,True,3.0,1.0,1.0,2,0.00011272940433782749,0.03,9.383843542358345e-10,0.0035,0.7746714353561401,0.2253285497426987,0.2221593409776688,0.2262214720249176,0.21962204575538635,0.3319971561431885,0.7039468288421631,0.2960531711578369,Physical or Cognitive Task
283,0.573469877243042,True,True,1.0,1.0,1.0,1,2.254588086756549e-05,0.0,0.0,0.0,0.8786171674728394,0.12138278782367705,0.18502207100391388,0.3259229063987732,0.18569821119308472,0.303356796503067,0.7059707641601562,0.29402920603752136,Low Automatable User Task
53,0.5973796844482422,False,False,3.0,2.0,1.0,1,0.0003963688329830288,0.0,0.0002568154631956121,1414.0596779485056,0.7626677155494691,0.237332284450531,0.22437039017677307,0.3351070284843445,0.24184755980968475,0.19867494702339167,0.7344690561294556,0.2655309736728668,Low Automatable User Task
631,0.3326364755630493,True,True,1.0,1.0,1.0,0,2.215531317642941e-06,2910.92,1.5871863834817225e-07,0.0,0.513590395450592,0.4864095151424408,0.21304500102996826,0.2459713518619537,0.2259695678949356,0.3150140345096588,0.7516868114471436,0.24831323325634005,Physical or Cognitive Task
403,0.5723958611488342,False,False,7.0,0.0,4.346824613359658,40,0.005254018469009228,0.0,1.298971265243806e-05,0.8153998740303157,0.6887662410736084,0.3112337589263916,0.2087877243757248,0.4205355644226074,0.2238309234380722,0.1468457579612732,0.5639911293983461,0.4360088407993317,Low Automatable User Task
596,0.5742507576942444,True,False,1.0,0.0,1.0,1,0.06666666666667673,-1.0,-0.0007331083646945548,0.0,0.801842987537384,0.1981569975614548,0.19431810081005094,0.2842731177806854,0.20964910089969635,0.3117596507072449,0.0,0.0,High Automatable User Task
413,1.0,False,False,3.0,5.0,1.018058690744921,4,0.00035875281294819124,6084.5,0.0004063499069441647,37.98353497046627,0.8047281503677368,0.1952717900276184,0.20865431427955627,0.2218260616064072,0.19939154386520386,0.37012815475463867,0.6420518755912781,0.3579481840133667,Physical or Cognitive Task
466,0.5801490545272827,True,True,1.0,1.0,2.0,1,1.2531932931601335e-06,179.0,1.3807906918849408e-08,179.0,0.8679582476615906,0.1320417821407318,0.22437039017677307,0.3351070284843445,0.24184755980968475,0.19867494702339167,0.6880427598953247,0.3119572401046753,High Automatable User Task
376,1.0,False,False,2.0,4.0,9.5741274415626,133,0.29305598727614696,0.86,0.27972589360666633,0.054067153424888686,0.8250231742858887,0.17497679591178894,0.20709219574928284,0.2510705292224884,0.2094312161207199,0.33240607380867004,0.7340512275695801,0.2659488022327423,Physical or Cognitive Task
92,1.0,False,False,20.0,15.0,1.0075187969924813,8,0.0030211480362537678,526.5250000000002,0.00954723361854136,292.2530602362968,0.8726893663406372,0.12731066346168518,0.2393220216035843,0.3745757937431336,0.2349509298801422,0.15115119516849518,0.7618675827980042,0.23813238739967346,High Automatable User Task
545,0.5537296533584595,True,True,1.0,1.0,1.0,6,4.619951259514212e-05,7045.84,3.105836389782702e-05,370.382917643264,0.2398101091384888,0.7601898908615112,0.2065145969390869,0.21403315663337708,0.14413444697856906,0.4353177547454834,0.4147078096866608,0.5852922201156616,Physical or Cognitive Task
667,0.6174550056457521,False,False,0.0,0.0,1.6,5,0.0009327270607438496,9115.0,0.0018477529775616985,1099.2545503176502,0.6405529379844666,0.35944706201553345,0.0,0.0,0.0,0.0,0.7335727214813232,0.2664272785186768,Physical or Cognitive Task
377,0.5843467712402344,True,False,1.0,0.0,1.765384087477696,127,0.054027034519822964,0.01,6.115650051848372e-07,3.401498498175187e-07,0.8162209391593933,0.18377909064292908,0.2117127925157547,0.24606312811374664,0.20479369163513186,0.33743032813072205,0.7671414613723755,0.2328585982322693,Automated
459,0.5671300888061523,True,False,1.0,5.0,1.6753381893860562,20,0.001008820600993929,5950.0,0.0010264524545204343,69.69162848446311,0.8466526865959167,0.15334732830524445,0.20506989955902102,0.3318923413753509,0.2537300288677216,0.2093077450990677,0.6897882223129272,0.3102117478847504,Low Automatable User Task
649,0.5835991501808167,False,False,2.0,0.0,1.0,41,0.16719132563833344,-1.0,-0.00012842358424004828,0.0,0.7126237750053406,0.28737619519233704,0.21296755969524386,0.19368475675582889,0.13937419652938846,0.4539735317230225,0.5315520167350769,0.4684480130672455,Automated
513,0.5681877136230469,False,True,2.0,1.0,1.0,6,0.0008220979940808947,0.05,2.392091531299559e-05,176.4503604016695,0.2301211804151535,0.7698788046836853,0.2065145969390869,0.21403315663337708,0.14413444697856906,0.4353177547454834,0.3160761594772339,0.6839238405227661,Physical or Cognitive Task
491,0.6281129121780396,True,False,1.0,3.0,1.0,6,0.0004932587964485367,4358.27,0.0005701698238487308,1006.2113056679308,0.3086588978767395,0.6913411021232605,0.2065145969390869,0.21403315663337708,0.14413444697856906,0.4353177547454834,0.3984242081642151,0.6015758514404297,Physical or Cognitive Task
133,1.0,False,False,17.0,25.0,1.6201780415430267,8,0.024620101907381092,0.0,0.00732329350928873,75.45788868255659,0.8379160761833191,0.1620839536190033,0.2393220216035843,0.3745757937431336,0.2349509298801422,0.15115119516849518,0.7727837562561035,0.2272161990404129,High Automatable User Task
606,0.5537930727005005,False,True,3.0,1.0,1.0,0,0.1422337791865804,21600.0,0.026997030656001904,0.2323687221247947,0.8483828902244568,0.1516171544790268,0.21615107357501984,0.3394947052001953,0.2368748486042023,0.2074793577194214,0.6428226232528687,0.3571773767471313,High Automatable User Task
559,0.6281129121780396,False,False,18.0,2.0,1.4162812210915818,4,0.017682863445791102,0.45,0.0006388364740486978,14.925960268171758,0.21610262989997864,0.7838973402976991,0.2039087414741516,0.22029949724674225,0.15992756187915802,0.4158642888069153,0.3984242081642151,0.6015758514404297,Physical or Cognitive Task
394,0.5441063642501831,False,True,7.0,1.0,2.002466091245376,59,0.03487936439508555,1149.9450000000004,0.005677132372610725,0.020473652540824568,0.7481770515441895,0.2518229782581329,0.2142692804336548,0.20502175390720367,0.14269527792930606,0.4380136430263519,0.0,0.0,Physical or Cognitive Task
446,0.5801490545272827,False,False,5.0,4.0,1.106824661439772,134,0.0077842101404665565,3804.0,0.006881482402279739,4.9913378363199685,0.7772857546806335,0.22271426022052765,0.22437039017677307,0.3351070284843445,0.24184755980968475,0.19867494702339167,0.6071139574050903,0.3928860127925873,High Automatable User Task
656,0.6754818558692932,False,False,0.0,0.0,1.0,9,0.002331817651859624,3.01,0.002593895793120288,834.095792915166,0.7850086688995361,0.21499137580394745,0.0,0.0,0.0,0.0,0.7655442953109741,0.2344556599855423,Physical or Cognitive Task
123,0.5359474420547485,False,False,11.0,3.0,1.0,6,0.0014654822563917582,0.0,0.0008192124606658744,1302.972006630835,0.5837045907974243,0.4162953794002533,0.0,0.0,0.0,0.0,0.7395771741867065,0.2604227960109711,Physical or Cognitive Task
25,0.4268568158149719,False,False,0.0,0.0,2.8310901749663526,565,0.6316816816816262,3.93,0.6560215687206801,127.59803179068085,0.6877968311309814,0.3122031688690185,0.1924121379852295,0.3260107338428497,0.2002950757741928,0.28128209710121155,0.0,0.0,Low Automatable User Task
548,0.6281129121780396,False,False,3.0,10.0,1.1625615763546795,6,0.002725771243113384,1267.36,0.00081853820630837,22.30642982302407,0.2297065109014511,0.7702934145927429,0.2065145969390869,0.21403315663337708,0.14413444697856906,0.4353177547454834,0.3984242081642151,0.6015758514404297,Physical or Cognitive Task
432,1.0,False,False,0.0,0.0,1.0,1,0.000902299171075286,0.0,1.928478619951035e-09,0.0006707976218052465,0.8033015131950378,0.19669845700263971,0.22039668262004847,0.32426321506500244,0.21623225510120392,0.2391079217195511,0.7779744267463684,0.2220255732536316,Low Automatable User Task
118,0.6458295583724976,False,False,6.0,3.0,1.0,6,0.0008792893538350544,0.02,4.248795826123361e-08,0.1699811397299289,0.8477398753166199,0.15226010978221893,0.24702470004558566,0.34256333112716675,0.2388069927692413,0.17160499095916748,0.672168493270874,0.3278314769268036,Low Automatable User Task
583,0.6224913597106934,False,False,3.0,2.0,2.8,10,0.04017216642754666,0.0,0.009708737864077669,0.013506493506493496,0.8255313634872437,0.17446860671043396,0.20864363014698029,0.2046263813972473,0.14526072144508362,0.4414692521095276,0.5765936374664307,0.4234064221382141,Physical or Cognitive Task
665,1.0,False,False,0.0,0.0,1.2,9,0.002098635886673662,1.21,0.0002387998039779665,46.11349111300536,0.8036498427391052,0.1963501274585724,0.23207655549049375,0.4040830135345459,0.2461281567811966,0.11771230399608612,0.5493924021720886,0.4506076276302338,Low Automatable User Task
423,1.0000001192092896,False,True,0.0,1.0,17.049382716049386,31,0.0005492656703785704,0.4,1.990121449951085e-06,16.303400259891948,0.8665942549705505,0.13340571522712708,0.2179827839136124,0.1927419900894165,0.13935154676437378,0.4499237239360809,0.5540565848350525,0.4459435045719147,Automated
324,0.5550134181976318,True,False,1.0,2.0,1.0,5,0.00040582585561617883,0.0,1.157252078368518e-05,123.32388888888887,0.7246293425559998,0.27537068724632263,0.2154877483844757,0.3265217244625092,0.21783438324928284,0.24015623331069946,0.460316926240921,0.5396831631660461,Physical or Cognitive Task
428,1.0,False,False,0.0,0.0,1.1305555555555555,13,0.0010200993406323576,0.0,0.0,0.0,0.6201262474060059,0.3798737525939941,0.21922677755355835,0.28079459071159363,0.24851761758327484,0.2514610588550568,0.7143920660018921,0.2856079339981079,Automated
209,1.0,False,False,5.0,8.0,1.0,6,0.00022545880867565495,704265.0,2.804158326023708e-05,44.31957028654504,0.8453491926193237,0.15465080738067627,0.2393220216035843,0.3745757937431336,0.2349509298801422,0.15115119516849518,0.758505642414093,0.2414943426847458,High Automatable User Task
563,0.6281129121780396,False,True,3.0,1.0,1.5,6,6.929926889271319e-05,99.91,6.532880173062862e-06,529.9387372003131,0.20912526547908786,0.790874719619751,0.2065145969390869,0.21403315663337708,0.14413444697856906,0.4353177547454834,0.3984242081642151,0.6015758514404297,Physical or Cognitive Task
364,0.6332452297210693,True,True,1.0,1.0,1.0,1,2.254588086756549e-05,0.07,3.6492724886949117e-10,0.0,0.7715765237808228,0.22842346131801605,0.2338598966598511,0.3593752086162567,0.2211643010377884,0.18560057878494265,0.6068185567855835,0.3931814730167389,Low Automatable User Task
352,1.0,False,False,3.0,2.0,1.0,2,0.00040582585561617883,0.0,1.5639739237263912e-09,0.0016470588235294116,0.8569161891937256,0.143083855509758,0.2393220216035843,0.3745757937431336,0.2349509298801422,0.15115119516849518,0.7532375454902649,0.2467624247074127,High Automatable User Task
646,0.5811296105384827,True,False,1.0,3.0,1.0,0,0.0016432233469173133,6110.0,0.004580893799677646,254.81873148996064,0.7672400474548341,0.2327600419521332,0.20506989955902102,0.3318923413753509,0.2537300288677216,0.2093077450990677,0.5497902035713196,0.4502097964286804,Physical or Cognitive Task
267,1.0,False,True,2.0,1.0,1.0,1,4.509176173513098e-05,0.0,0.0,0.0,0.6955579519271851,0.3044420182704925,0.2084703892469406,0.19191177189350128,0.1494581550359726,0.4501596391201019,0.7166804671287537,0.2833195626735687,Automated
2,0.5843467712402344,True,False,1.0,2.0,1.0,49,0.028096872616318845,0.7,6.436552443431813e-05,0.0006132109469992544,0.8620998859405518,0.13790014386177066,0.2311757504940033,0.378817617893219,0.2168104946613312,0.17319606244564054,0.7671414613723755,0.2328585982322693,Low Automatable User Task
402,0.562317967414856,True,False,1.0,5.0,4.3460526315789485,41,0.005254813929790418,0.24,0.001574798589253004,1.68936194884738,0.6568873524665833,0.34311267733573914,0.2448872923851013,0.3476012349128723,0.25657060742378235,0.15094080567359924,0.5639911293983461,0.4360088407993317,Physical or Cognitive Task
378,1.0,True,True,1.0,1.0,1.0131378989166135,42,0.028937353506999768,0.29,5.138836607864342e-05,0.028818919236936382,0.8058812618255615,0.19411881268024445,0.19504819810390472,0.3339139223098755,0.20584909617900848,0.2651888728141785,0.5296938419342041,0.4703061878681183,Physical or Cognitive Task
579,0.4399151206016541,False,False,0.0,9.0,3.0,10,0.04304160688665707,1.0,0.05,0.596377050079535,0.4134809374809265,0.5865190625190735,0.2174400240182877,0.26951417326927185,0.2335284650325775,0.2795173227787018,0.0,0.0,Physical or Cognitive Task
452,1.0,False,False,0.0,0.0,1.0,1,3.7595798794804014e-06,0.0,0.0,0.0,0.76080322265625,0.23919677734375,0.19797268509864807,0.27994826436042786,0.20191539824008944,0.3201636075973511,0.7143920660018921,0.2856079339981079,Automated
197,1.0,False,False,12.0,25.0,1.0980392156862746,6,0.002525138657167335,475.0,0.008716689593340984,1116.1397005539154,0.7657536864280701,0.23424626886844635,0.2393220216035843,0.3745757937431336,0.2349509298801422,0.15115119516849518,0.7097972631454468,0.2902027666568756,High Automatable User Task
180,0.6287044882774353,True,True,1.0,1.0,1.0,3,0.00020291292780808947,0.08,7.402809905638249e-09,0.0461404538341158,0.470853328704834,0.529146671295166,0.1991240680217743,0.2952335774898529,0.20584534108638766,0.2997970283031464,0.6412811875343323,0.3587188422679901,Physical or Cognitive Task
388,0.6174197793006897,True,False,1.0,9.0,9.065100778378874,30,0.15795186348449455,2431.92,0.11125690671964893,0.13720735138472875,0.8581562638282776,0.14184370636940002,0.22364699840545652,0.3641362190246582,0.24881646037101746,0.1634003221988678,0.0,0.0,High Automatable User Task
269,0.6754818558692932,False,True,0.0,1.0,1.0,1,4.509176173513098e-05,0.0,0.0,0.0,0.3349232077598572,0.6650767922401428,0.2099803239107132,0.19943881034851074,0.1427224725484848,0.4478583931922913,0.5452177524566649,0.4547822773456574,Physical or Cognitive Task
404,0.5563030242919922,False,False,10.0,0.0,4.344291426032873,13,0.003889405496475153,0.0,1.8204041558707938e-06,0.5704621694336816,0.7280561923980713,0.2719438672065735,0.21145842969417566,0.21353037655353546,0.18493875861167908,0.39007237553596497,0.6220883131027222,0.3779116868972778,Physical or Cognitive Task
159,0.6117990016937256,False,False,7.0,15.0,1.0,8,0.008702710014880238,0.0,0.00042791911380063495,75.75417161506974,0.8300586938858032,0.16994129121303558,0.21810328960418698,0.325384259223938,0.236094743013382,0.22041761875152588,0.8257132172584534,0.17428679764270782,High Automatable User Task
538,0.5681877136230469,False,False,2.0,5.0,1.0,7,0.0014437347685981893,1398.83,0.0004599394080727454,35.95005596061367,0.20266705751419067,0.7973330020904541,0.2065145969390869,0.21403315663337708,0.14413444697856906,0.4353177547454834,0.3160761594772339,0.6839238405227661,Physical or Cognitive Task
27,0.6647481322288513,False,False,2.0,0.0,1.0,10,0.0015015015015015015,521.47,0.00028705539380101516,6576.371041225293,0.620380163192749,0.37961983680725103,0.2241541147232056,0.2316197156906128,0.22265957295894626,0.3215665817260742,0.0,0.0,Automated
523,0.6281129121780396,False,False,5.0,5.0,1.3186505855619648,1,0.08713228075442646,4557975.0,0.04081504062363848,1.1115928422404526,0.8065183758735657,0.1934816688299179,0.19867375493049624,0.23017756640911105,0.14733758568763733,0.423811137676239,0.5961570739746094,0.4038428962230681,Automated
492,0.5681877136230469,False,False,2.0,5.0,1.1578947368421053,6,0.0012057437246519793,78170765.0,0.018408097648425187,4017.705414451601,0.2514783442020416,0.748521625995636,0.2065145969390869,0.21403315663337708,0.14413444697856906,0.4353177547454834,0.3160761594772339,0.6839238405227661,Physical or Cognitive Task
127,1.0,False,False,2.0,4.0,1.0,4,0.0005861929025567027,0.0,4.2874259820394025e-06,31.60796004257656,0.8866204023361206,0.1133796200156212,0.20724670588970184,0.3520422577857971,0.22433841228485107,0.2163725942373276,0.7268760800361633,0.2731239199638367,High Automatable User Task
85,0.4750131964683533,False,False,22.0,27.0,1.1833616298811545,9,0.015714478964692954,0.0,0.002269889246072001,325.91592406332404,0.8129709959030151,0.18702897429466248,0.24702470004558566,0.34256333112716675,0.2388069927692413,0.17160499095916748,0.7646718025207521,0.23532819747924805,Low Automatable User Task
585,0.7834091782569885,False,False,4.0,0.0,3.4444444444444446,10,0.04447632711621232,0.0,0.006310679611650485,0.015478175975267459,0.594137966632843,0.40586209297180176,0.2200354039669037,0.1851336508989334,0.14537353813648224,0.4494574964046478,0.5720574259757996,0.4279426038265228,Physical or Cognitive Task
265,0.4606617987155914,True,False,1.0,5.0,1.0,1,0.00013527528520539296,0.0,9.018916293488854e-09,0.2883333333333333,0.4943187832832336,0.5056812167167664,0.2010731399059296,0.2257559448480606,0.1469419300556183,0.4262289106845856,0.740382194519043,0.25961780548095703,Physical or Cognitive Task
531,0.5537296533584595,False,False,4.0,11.0,1.2448377581120944,6,0.019496194315149783,1938.69,0.00907751313107948,5.4763193198365805,0.24649131298065186,0.7535086870193481,0.2065145969390869,0.21403315663337708,0.14413444697856906,0.4353177547454834,0.4147078096866608,0.5852922201156616,Physical or Cognitive Task
54,0.5565567016601562,False,False,4.0,2.0,1.0740740740740742,18,6.213349273788024e-05,7.0,3.9551724634147095e-05,1794.913245944952,0.7071667313575745,0.29283323884010315,0.19386044144630432,0.3145653605461121,0.20465418696403506,0.28692007064819336,0.0,0.0,Low Automatable User Task
